id,event_id,section_type,division,distance_m,rank,bib,skater_name,affiliation,points,skater_status,cdr,bdr,semi_group,final_group,best_time_text,best_time_seconds,page_number,club_id,skater_id
,128,overall,NEST Men,,11,210,Henry Sowa,Bay State Speedskating,3222,,,,,,1:46.570,106.57,,5,170
,128,overall,Group 1,,1,220,Keith Wobeser,East Penn Speedskating,30000,,,,,,1:25.250,85.25,,10,67
,128,overall,Group 1,,2,168,Jesse Hoffman,Saratoga Winter,21120,,,,,,1:26.350,86.35,,20,274
,128,overall,Group 1,,3,121,Ji Jung,Flushing Meadows Speedskating,20800,,,,,,1:26.780,86.78,,18,1666
,128,overall,Group 1,,4,150,Daniel Butler,Bay State Speedskating,16540,,,,,,1:27.070,87.07,,5,49
,128,overall,Group 1,,5,199,Brian Redding,United Capital Blades Speedskating,11469,,,,,,1:42.390,102.39,,16,275
,128,overall,Group 1,,6,158,Chase Ferry,Bay State Speedskating,9470,,,,,,1:40.750,100.75,,5,1651
,128,overall,Group 1,,7,122,Lyra Katzman,Flushing Meadows Speedskating,7339,,,,,,1:42.390,102.39,,18,271
,128,overall,Group 1,,8,171,Vlad Khodik,Flushing Meadows Speedskating,6633,,,,,,2:04.170,124.17,,18,366
,128,overall,Group 1,,9,188,Shawn Michalek,Bay State Speedskating,6396,,,,,,1:41.030,101.03,,5,342
,128,overall,Group 1,,10,147,Martin Bednar,Bay State Speedskating,4026,,,,,,2:06.140,126.14,,5,148
,128,overall,Group 1,,11,167,Uri Hoch,Flushing Meadows Speedskating,3222,,,,,,,,,18,506
,128,overall,Group 1,,12,160,Yundi Gao,Flushing Meadows Speedskating,1718,,,,,,,,,18,1162
,128,overall,Group 2,,1,211,Ian Sulkoske,Pittsburgh Speedskating,28000,,,,,,1:20.130,80.13,,36,242
,128,overall,Group 2,,2,197,Loki Ranta,Bay State Speedskating,27074,,,,,,1:21.280,81.28,,5,103
,128,overall,Group 2,,3,161,Narendran Gopinath,East Penn Speedskating,15616,,,,,,1:23.880,83.88,,10,84
,128,overall,Group 2,,4,178,Lucas Li,Garden State Speedskating,13617,,,,,,1:25.450,85.45,,7,387
,128,overall,Group 2,,5,146,Ilchan Bae,Potomac Speedskating,13117,,,,,,1:32.030,92.03,,1,164
,128,overall,Group 2,,6,175,Ayden Lee,East Penn Speedskating,9831,,,,,,1:24.630,84.63,,10,117
,128,overall,Group 2,,7,192,Hayden Peck,Saratoga Winter,8895,,,,,,1:25.760,85.76,,20,1475
,128,overall,Group 2,,8,186,Eliyahu Louz,Garden State Speedskating,7452,,,,,,1:27.480,87.48,,7,623
,128,overall,Group 2,,9,226,Evan Zhang,Potomac Speedskating,7339,,,,,,1:24.980,84.98,,1,95
,128,overall,Group 2,,10,165,Jacoby Hartshorn,Bay State Speedskating,3758,,,,,,1:28.480,88.48,,5,305
,128,overall,Group 2,,11,128,Jei Lim,Potomac Speedskating,3007,,,,,,1:34.130,94.13,,1,492
,128,overall,Group 2,,12,216,Bryan Wang,Potomac Speedskating,2201,,,,,,,,,1,53
,128,overall,Group 3,,1,156,Zachary Double,Bay State Speedskating,28000,,,,,,1:27.420,87.42,,5,214
,128,overall,Group 3,,2,157,Russel Einsla,East Penn Speedskating,24460,,,,,,1:27.920,87.92,,10,613
,128,overall,Group 3,,3,173,Evan Krieg,Pittsburgh Speedskating,17677,,,,,,1:27.670,87.67,,36,785
,128,overall,Group 3,,4,135,Kathryn Sautter,East Penn Speedskating,14336,,,,,,1:28.100,88.1,,10,806
,128,overall,Group 3,,5,123,Madeline Koons,Lakewood Speedskating,13117,,,,,,1:30.170,90.17,,14,200
,128,overall,Group 3,,6,204,Christian Shelton-White,United Capital Blades Speedskating,9470,,,,,,1:30.040,90.04,,16,51
,128,overall,Group 3,,7,222,Gabriel Wochtl,East Penn Speedskating,8476,,,,,,1:38.390,98.39,,10,495
,128,overall,Group 3,,8,138,Priyanka Srinivasula,East Penn Speedskating,7339,,,,,,1:32.710,92.71,,10,79
,128,overall,Group 3,,9,152,Nicholas Clark,Saratoga Winter,7052,,,,,,1:34.920,94.92,,20,203
,128,overall,Group 3,,10,214,Adrian Tylwalk,East Penn Speedskating,3758,,,,,,1:38.750,98.75,,10,237
,128,overall,Group 3,,11,218,Jabari Watts,United Capital Blades Speedskating,3490,,,,,,1:39.540,99.54,,16,93
,128,overall,Group 3,,12,153,Dexter Colice,Bay State Speedskating,2577,,,,,,1:39.760,99.76,,5,351
,128,overall,Group 4,,1,114,Lindsay Lin,Garden State Speedskating,26400,,,,,,0:54.730,54.73,,7,199
,128,overall,Group 4,,2,108,Elliana Cho,Potomac Speedskating,18621,,,,,,0:55.010,55.01,,1,140
,128,overall,Group 4,,3,227,Aiden Zhang,Potomac Speedskating,18497,,,,,,0:55.230,55.23,,1,3890
,128,overall,Group 4,,4,194,Hendrik Plate-Tong,Garden State Speedskating,15360,,,,,,0:55.620,55.62,,7,144
,128,overall,Group 4,,5,183,Marcus Liu,Oval Speed Skating,13438,,,,,,0:56.120,56.12,,17,131
,128,overall,Group 4,,6,206,Noah Shi,Oval Speed Skating,11355,,,,,,0:55.690,55.69,,17,1492
,128,overall,Group 4,,7,179,Marcus Li,Potomac Speedskating,9338,,,,,,0:55.940,55.94,,1,894
,128,overall,Group 4,,8,120,Hannah Huang,Potomac Speedskating,7471,,,,,,0:56.160,56.16,,1,124
,128,overall,Group 4,,9,196,Harvey Qu,Garden State Speedskating,6633,,,,,,0:57.010,57.01,,7,162
,128,overall,Group 4,,10,224,Kobe Yee,Bay State Speedskating,6512,,,,,,0:57.270,57.27,,5,101
,128,overall,Group 4,,11,207,Landon Smith,United Capital Blades Speedskating,3490,,,,,,0:59.440,59.44,,16,190
,128,overall,Group 5,,1,164,Clark Hartemink,East Penn Speedskating,30000,,,,,,0:59.710,59.71,,10,182
,128,overall,Group 5,,2,100,Saruar Aitbayeva,Syracuse Speed Skating,22400,,,,,,1:01.640,61.64,,28,739
,128,overall,Group 5,,3,212,Sean Sun,Garden State Speedskating,18496,,,,,,1:01.760,61.76,,7,115
,128,overall,Group 5,,4,185,Avery Lorenz,United Capital Blades Speedskating,15360,,,,,,1:01.900,61.9,,16,375
,128,overall,Group 5,,5,151,Derick Chang,Garden State Speedskating,13773,,,,,,1:02.100,62.1,,7,460
,128,overall,Group 5,,6,225,James Yin,East Penn Speedskating,10650,,,,,,1:03.630,63.63,,10,276
,128,overall,Group 5,,7,118,Emily Hogan,Saratoga Winter,5792,,,,,,1:06.950,66.95,,20,964
,128,overall,Group 5,,8,103,Elizabeth Bourquin,Saratoga Winter,5641,,,,,,1:15.810,75.81,,20,176
,128,overall,Group 5,,9,193,Henry Peck,Saratoga Winter,5641,,,,,,1:21.810,81.81,,20,370
,128,overall,Group 5,,10,169,Maren Hoffman,Saratoga Winter,5268,,,,,,1:07.240,67.24,,20,374
,128,overall,Group 5,,11,112,Gabrielle Garnier,East Penn Speedskating,3396,,,,,,1:14.510,74.51,,10,1663
,128,overall,Group 5,,12,116,Lucy Hoffman,Saratoga Winter,3275,,,,,,1:14.060,74.06,,20,424
,128,overall,Group 6,,1,125,Yoonji Kuh,Potomac Speedskating,26000,,,,,,1:02.300,62.3,,1,625
,128,overall,Group 6,,2,217,Elias Wang,Toanic Speedskating,23277,,,,,,1:00.120,60.12,,56,186
,128,overall,Group 6,,3,191,Kipling Mullaney,United Capital Blades,17920,,,,,,1:06.550,66.55,,16,598
,128,overall,Group 6,,4,176,Samuel Lee,Potomac Speedskating,15373,,,,,,1:21.830,81.83,,1,293
,128,overall,Group 6,,5,208,Peter Sowa,Bay State Speedskating,14592,,,,,,1:05.940,65.94,,5,270
,128,overall,Group 6,,6,181,Jayden Lin,United Capital Blades,10362,,,,,,1:09.790,69.79,,16,180
,128,overall,Group 6,,7,195,Maxwell Pompei,Bay State Speedskating,9419,,,,,,1:10.480,70.48,,5,229
,128,overall,Group 6,,8,229,Eric Zhao,Garden State Speedskating,7052,,,,,,1:08.660,68.66,,7,467
,128,overall,Group 6,,9,154,Sebastian Delnore,Pittsburgh Speedskating,5117,,,,,,1:10.190,70.19,,36,324
,128,overall,Group 6,,10,221,Benjamin Wobeser,East Penn Speedskating,4513,,,,,,1:14.010,74.01,,10,137
,128,overall,Group 6,,11,119,Lois Houck,Toanic Speedskating,3490,,,,,,1:14.250,74.25,,56,253
,128,overall,Group 7,,1,148,William Bi,Potomac Speedskating,30000,,,,,,1:02.690,62.69,,1,417
,128,overall,Group 7,,2,184,Ethan Liu,Garden State Speedskating,22400,,,,,,1:02.940,62.94,,7,13
,128,overall,Group 7,,3,190,Max Mountainbear,Park Ridge Speedskating,19520,,,,,,1:03.090,63.09,,30,41
,128,overall,Group 7,,4,203,Samuel Sheen,Bay State Speedskating,17499,,,,,,1:03.770,63.77,,5,233
,128,overall,Group 7,,5,155,Hunter Dong,East Penn Speedskating,11469,,,,,,1:16.160,76.16,,10,531
,128,overall,Group 7,,6,228,Liam Zhang,Garden State Speedskating,10650,,,,,,1:09.630,69.63,,7,1557
,128,overall,Group 7,,7,219,Samuel Winter,Connecticut Speedskating,7339,,,,,,1:12.350,72.35,,44,1219
,128,overall,Group 7,,8,172,Jack Koons,Lakewood Speedskating,6396,,,,,,1:13.700,73.7,,14,94
,128,overall,Group 7,,9,134,Tobi Ranta,Bay State Speedskating,5453,,,,,,1:16.560,76.56,,5,328
,128,overall,Group 7,,10,129,Johanna Gleicher,Garden State Speedskating,3758,,,,,,1:41.420,101.42,,7,317
,128,overall,Group 7,,11,202,Henry Seagraves,Pittsburgh Speedskating,3490,,,,,,1:21.790,81.79,,36,1395
,128,overall,Group 7,,12,187,Finn McCloud,Pittsburgh Speedskating,2577,,,,,,1:42.010,102.01,,36,334
,128,overall,Novice A,,1,132,Harshini Ramachandran,Garden State Speedskating,30000,,,,,,0:40.370,40.37,,7,980
,128,overall,Novice A,,2,143,Ian Andrews,United Capital Blades Speedskating,18621,,,,,,0:42.440,42.44,,16,254
,128,overall,Novice A,,3,133,Dharshini Ramachandran,Garden State Speedskating,17982,,,,,,0:43.650,43.65,,7,602
,128,overall,Novice A,,4,126,Clara Lee,Garden State Speedskating,16077,,,,,,0:42.790,42.79,,7,86
,128,overall,Novice A,,5,142,James Abramovich,Flushing Meadows Speedskating,15373,,,,,,0:53.760,53.76,,18,592
,128,overall,Novice A,,6,230,Isaac Zheng,Garden State Speedskating,12493,,,,,,0:44.610,44.61,,7,249
,128,overall,Novice A,,7,107,Sarah Chen,Flushing Meadows Speedskating,8395,,,,,,0:48.640,48.64,,18,197
,128,overall,Novice A,,8,189,Zoly Milstein,Bay State Speedskating,7319,,,,,,0:52.040,52.04,,5,1439
,128,overall,Novice A,,9,149,Jaxon Brogan,East Penn Speedskating,6291,,,,,,0:49.180,49.18,,10,335
,128,overall,Novice A,,10,139,Charlotte Streefkerk,United Capital Blades Speedskating,4026,,,,,,1:08.860,68.86,,16,1050
,128,overall,Novice B,,1,163,Alan Han,East Penn Speedskating,26400,,,,,,0:47.130,47.13,,10,1548
,128,overall,Novice B,,2,162,Charles Han,East Penn Speedskating,19677,,,,,,0:48.570,48.57,,10,1549
,128,overall,Novice B,,3,177,Ethan Lee,East Penn Speedskating,19520,,,,,,0:48.430,48.43,,10,219
,128,overall,Novice B,,4,117,Zoey Hoffman,East Penn Speedskating,17216,,,,,,0:49.290,49.29,,10,1664
,128,overall,Novice B,,5,159,Sam Firer,Garden State Speedskating,16397,,,,,,0:49.030,49.03,,7,1675
,128,overall,Novice B,,6,201,Luca Sakhnovskiy,Saratoga Skaters,9870,,,,,,1:01.260,61.26,,20,283
,128,overall,Novice B,,7,104,Ada Cao,Bay State Speedskating,7995,,,,,,0:53.540,53.54,,5,331
,128,overall,Novice B,,8,105,Penelope Cattell,East Penn Speedskating,7339,,,,,,0:54.590,54.59,,10,474
,128,overall,Novice B,,9,166,Eason He,United Capital Blades Speedskating,5453,,,,,,0:55.940,55.94,,16,410
,128,overall,Novice B,,10,127,Chuyi Liao,Garden State Speedskating,3758,,,,,,1:13.190,73.19,,7,1673
,128,overall,Novice B,,11,140,Rosaline Wang,Garden State Speedskating,3490,,,,,,1:18.230,78.23,,7,1674
